OBJECTID,votdst,NAME,SUM_VOTERS,Shape_Length,Shape_Area
1,3562,ADAIR,509,14129.2154086581,8913971.91548851
2,2381,ALDARRA,787,64188.327201045,142659373.88486
3,3400,ALDER SPRINGS,572,35361.6528844228,66917430.4537191
4,0010,ALDERWOOD,882,38220.4745154092,41765250.433931
5,0013,ALG 30-0013,507,15788.9285661571,10618217.320981
6,0014,ALG 30-0014,567,20153.3184873756,14785892.7767199
7,3141,ALG 30-3141,552,17031.9732033019,10759738.334835
8,2383,ALPINE,618,39865.3177714122,73778576.380145
9,2652,AMES LAKE,438,16371.5550553012,12435148.7289846
10,0022,ANGEL CITY,838,13521.3416506967,6057654.72868972
11,2384,ANGELO,513,22922.8397464155,15784464.8518743
12,3763,ANNIE,214,11057.1496207488,3041877.97786969
13,3769,AQUA,501,7959.31163071609,3409788.60665297
14,3459,ARIA,420,13213.7350990508,4218623.63919421
15,0037,ARTHUR,671,48692.5283422035,100966595.478298
16,3641,ASPEN GLEN,374,19533.9630176634,17522234.7633402
17,0046,AUB 30-0046,353,7952.09092896494,3510634.35556522
18,0053,AUB 30-0053,511,6349.2806466238,2446049.51100859
19,0067,AUB 30-0067,518,54947.0073667892,63771094.4469573
20,2702,AUB 30-2702,520,11054.8908297114,5039528.14270651
21,2703,AUB 30-2703,482,15544.7812502891,6435918.51285015
22,3476,AUB 30-3476,369,10912.5567967146,4657231.57905382
23,0042,AUB 31-0042,565,19137.5051285829,23088176.0178497
24,0047,AUB 31-0047,632,13156.7695484662,4764378.90590969
25,0048,AUB 31-0048,253,13678.2631263093,3997714.61230913
26,0049,AUB 31-0049,597,11313.531125439,4248326.94335602
27,0050,AUB 31-0050,470,9629.69139982659,4674297.48497632
28,0051,AUB 31-0051,558,16420.5375085031,11730820.8607039
29,0054,AUB 31-0054,533,7443.13595023921,3195909.64164524
30,0058,AUB 31-0058,284,7459.76254441823,2595768.07809757
31,0062,AUB 31-0062,705,13357.2967369177,8607058.48251917
32,0063,AUB 31-0063,346,7887.56701279153,2925299.85672269
33,0064,AUB 31-0064,435,19188.3172055968,22230290.78895
34,0065,AUB 31-0065,351,8700.95237753384,3542752.54902548
35,0069,AUB 31-0069,318,11691.8345045771,5936707.29442227
36,0070,AUB 31-0070,728,10619.6066945233,5711892.07030343
37,0078,AUB 31-0078,443,8978.72577280281,4381444.15270019
38,0080,AUB 31-0080,644,27470.1498756307,23297656.09928
39,0081,AUB 31-0081,489,13788.4780586058,6293686.47488938
40,0082,AUB 31-0082,427,13399.6448142895,5851287.13198298
41,0083,AUB 31-0083,486,11848.0419096023,6127632.3980348
42,3299,AUB 31-3299,236,42234.9521687974,98913985.301601
43,3335,AUB 31-3335,813,15651.8726601662,9535407.64072522
44,3405,AUB 31-3405,676,8310.00425635679,3981923.0660328
45,3800,AUB 31-3800,663,14066.6746394225,4930360.01997822
46,0041,AUB 47-0041,484,12375.5586336072,5164861.37825237
47,0045,AUB 47-0045,736,15132.7608981083,8869869.53526305
48,0055,AUB 47-0055,505,9801.88516259598,3766166.60629426
49,0059,AUB 47-0059,722,43664.7456278396,46996265.3051052
50,0072,AUB 47-0072,566,10607.5165899951,4760033.2735611
51,0073,AUB 47-0073,803,27572.7620537899,18766212.8871945
52,0074,AUB 47-0074,620,13297.8697022196,4533037.07681225
53,0328,AUB 47-0328,713,16845.5920332443,12808030.304113
54,0671,AUB 47-0671,640,10551.0817213873,6957000.02070796
55,1066,AUB 47-1066,355,13120.7829355648,6559525.71540703
56,2478,AUB 47-2478,515,8564.49914624168,2464573.79819559
57,2551,AUB 47-2551,911,18004.4844101602,14141618.6476955
58,2573,AUB 47-2573,862,19472.7340267044,10803043.8963172
59,2700,AUB 47-2700,242,7220.13952253412,2011190.74629666
60,2701,AUB 47-2701,627,41729.9154776619,67719477.8453442
61,2723,AUB 47-2723,603,16806.5039357134,9967908.77025236
62,2729,AUB 47-2729,401,10908.8457397766,5922445.18883665
63,2839,AUB 47-2839,708,20906.6441275787,15990400.3053433
64,3187,AUB 47-3187,510,25197.1542958406,23568511.9474653
65,3260,AUB 47-3260,689,17594.1994462734,12585342.2148327
66,3276,AUB 47-3276,620,9743.2666184181,6329993.0991695
67,3324,AUB 47-3324,591,15661.2145902736,7367676.55349113
68,3413,AUB 47-3413,812,13178.5242578236,6932866.80229659
69,3455,AUB 47-3455,459,21127.7703437256,10453097.9514116
70,3456,AUB 47-3456,616,9100.09852627363,4656958.71089035
71,3518,AUB 47-3518,646,16623.4115267812,14605483.040961
72,3538,AUB 47-3538,804,20659.1480712354,15000124.6569415
73,3539,AUB 47-3539,430,7188.3396753752,2965627.32332405
74,3585,AUB 47-3585,703,16145.436328501,13851675.4744869
75,3591,AUB 47-3591,471,11080.998508732,6966076.34631362
76,3635,AUB 47-3635,896,10219.6845265458,6843975.04820669
77,3718,AUB 47-3718,264,16405.0899581713,9893284.36994654
78,3765,AUB 47-3765,374,7899.4005559196,3464940.80643297
79,3790,AUB 47-3790,710,26469.0743739434,32757606.2088415
80,3812,AUB 47-3812,330,11733.4012540819,5757718.39304265
81,0089,AVALON,414,10962.0217265837,3035735.18485848
82,0091,AVONDALE,571,44802.3312028173,49333134.4418176
83,0239,B-D 05-0239,595,33018.603817237,47638482.230937
84,0240,B-D 05-0240,468,27322.9170125861,32847175.3975568
85,2407,B-D 05-2407,553,20443.9912638483,18638356.6160586
86,2413,B-D 05-2413,813,26437.3361398687,17296962.8824623
87,3310,B-D 05-3310,593,43015.5954672443,81592390.2011829
88,3463,B-D 05-3463,0,6629.50575714334,2412697.6827879
89,3334,BACUS,752,83331.6053522008,306386929.894821
90,0093,BAKER,679,26467.7916979409,39202559.2869026
91,0099,BEA 41-0099,264,6720.78575654952,2274707.28118834
92,0098,BEAR CREEK,505,33091.0372311726,38589049.3890178
93,0011,BEL 41-0011,353,4375.83638203399,1194239.83908801
94,0017,BEL 41-0017,596,14234.2970823508,5737735.53896688
95,0101,BEL 41-0101,492,14170.8964809185,5544345.85126246
96,0102,BEL 41-0102,488,10423.1384371674,4205840.15673935
97,0103,BEL 41-0103,481,7405.60984341949,3694043.27799609
98,0106,BEL 41-0106,471,8740.75586591116,4938252.09542264
99,0108,BEL 41-0108,441,9461.93846813706,4237130.2858386
100,0109,BEL 41-0109,357,10826.6864928543,3628770.1070313
101,0110,BEL 41-0110,569,9825.49142162169,3768083.54841908
102,0111,BEL 41-0111,574,14865.4679631809,6041205.44518827
103,0112,BEL 41-0112,714,19575.7601435529,13463434.5804583
104,0113,BEL 41-0113,271,7299.25287833629,2399442.95789048
105,0114,BEL 41-0114,453,12962.9901703972,5941568.63562963
106,0116,BEL 41-0116,314,28198.9288688528,28370298.747219
107,0117,BEL 41-0117,252,6720.84192487418,2288899.8836533
108,0119,BEL 41-0119,306,13268.7278220651,3441209.58871082
109,0120,BEL 41-0120,262,10594.3803082205,4867577.04468834
110,0121,BEL 41-0121,713,13203.1145665434,5571001.61348057
111,0122,BEL 41-0122,452,12579.9427039535,4678012.14622819
112,0123,BEL 41-0123,857,17466.7808279592,10793909.7714555
113,0124,BEL 41-0124,511,15543.8074167662,8179761.38740056
114,0128,BEL 41-0128,518,23410.6497761406,19740884.0204417
115,0129,BEL 41-0129,327,7234.71100227464,2894170.24443111
116,0131,BEL 41-0131,458,7993.42251861476,3387133.26900163
117,0175,BEL 41-0175,731,10860.1998991089,5851226.99474124
118,0176,BEL 41-0176,623,22842.4843415891,20854057.3759528
119,0179,BEL 41-0179,374,9209.33926913218,4337937.18201022
120,0180,BEL 41-0180,346,7138.38165276919,2522883.29496846
121,0203,BEL 41-0203,685,12845.7624540128,4845135.15247247
122,0205,BEL 41-0205,317,6727.50096448087,1890280.40582517
123,0206,BEL 41-0206,698,7931.67734831108,3484198.83226999
124,0210,BEL 41-0210,382,9939.89348351363,3948517.69911603
125,0211,BEL 41-0211,356,9800.98521554484,5674261.98234824
126,0219,BEL 41-0219,689,16626.7699139294,16071295.3166659
127,0220,BEL 41-0220,425,7946.3551034678,3511353.1948081
128,0305,BEL 41-0305,464,8051.05298419664,3594846.39421716
129,0333,BEL 41-0333,376,7520.55468488948,3042945.13281467
130,0408,BEL 41-0408,239,6541.82333535007,1907636.53234563
131,0460,BEL 41-0460,483,11624.0269274599,5443736.10559726
132,0472,BEL 41-0472,539,13365.9918713921,6961631.09632414
133,0475,BEL 41-0475,273,5514.15387716124,1785157.61895135
134,0505,BEL 41-0505,252,5316.74670788742,1752401.81293448
135,0518,BEL 41-0518,269,12415.8434782366,5606539.06492417
136,0658,BEL 41-0658,388,11724.3847044274,7631889.88515314
137,0733,BEL 41-0733,696,14215.3879283604,8516616.38919209
138,0815,BEL 41-0815,485,14576.6995133213,9324853.80088982
139,1026,BEL 41-1026,647,19644.2182671565,10748854.0786794
140,1052,BEL 41-1052,526,16305.5927983305,6951868.04621725
141,1235,BEL 41-1235,329,7953.03593007325,3435779.22192123
142,2386,BEL 41-2386,283,6497.280789252,2267687.3564655
143,2428,BEL 41-2428,758,7275.29385211078,2764939.05884988
144,2429,BEL 41-2429,786,17914.7723275005,9209373.83069923
145,2447,BEL 41-2447,487,8421.53975694504,4467949.372786
146,2484,BEL 41-2484,387,16958.685426821,7453992.46407583
147,2554,BEL 41-2554,629,14570.5899183187,7080214.45061344
148,2556,BEL 41-2556,670,25147.0440032061,10018253.4743311
149,2621,BEL 41-2621,775,14912.5044447301,9653950.34053812
150,2714,BEL 41-2714,553,17184.7349113129,9178499.79158254
151,2719,BEL 41-2719,546,13818.7346629036,5677933.44450425
152,2782,BEL 41-2782,256,7920.92240742705,2617811.41803331
153,2812,BEL 41-2812,324,7701.71602822866,2506238.95259337
154,2906,BEL 41-2906,501,13043.4948687743,9870494.38106529
155,2935,BEL 41-2935,403,17616.160094494,10345587.3017092
156,2936,BEL 41-2936,473,13688.3571210037,5869478.79764282
157,2943,BEL 41-2943,848,10446.1186889069,6106438.28682731
158,2945,BEL 41-2945,521,14594.610873632,4902805.82283997
159,2970,BEL 41-2970,694,11905.3516745895,6953770.56983677
160,3140,BEL 41-3140,285,7992.89161337691,3541460.77457761
161,3225,BEL 41-3225,572,13294.8430075222,5517659.76343218
162,3226,BEL 41-3226,501,11103.3338827188,5190771.1620643
163,3278,BEL 41-3278,276,7913.35538380485,2414397.12351812
164,3291,BEL 41-3291,290,8896.52542278649,2576188.61276063
165,3312,BEL 41-3312,799,16355.2091846935,11963981.2236786
166,3330,BEL 41-3330,308,8744.31755417987,2709799.47782884
167,3370,BEL 41-3370,852,16254.9545736348,12799586.2287237
168,3371,BEL 41-3371,724,14888.9193863286,7793473.54744218
169,3583,BEL 41-3583,786,28562.5241090664,16505947.5876625
170,3593,BEL 41-3593,692,6432.88576242765,2510318.10765198
171,3608,BEL 41-3608,870,5257.24308927944,1726953.37585809
172,3621,BEL 41-3621,497,10414.193500649,3927207.82782694
173,3657,BEL 41-3657,388,10342.0191631888,3776044.91977422
174,3658,BEL 41-3658,409,6508.66185164154,2499684.49432028
175,3671,BEL 41-3671,347,10418.8846758738,3475127.76512256
176,3680,BEL 41-3680,402,8609.91531673607,2797778.09932132
177,3684,BEL 41-3684,261,13065.8276869913,6686027.91166314
178,3695,BEL 41-3695,557,5328.6176325932,1773723.74131496
179,3759,BEL 41-3759,532,4961.6661194461,980418.965678129
180,0125,BEL 48-0125,419,9439.96494347251,4395901.63256797
181,0126,BEL 48-0126,353,10080.5167684852,2614847.49359608
182,0127,BEL 48-0127,389,8178.43811746527,3417739.18917319
183,0132,BEL 48-0132,282,8537.0532510593,3741471.45189982
184,0133,BEL 48-0133,329,7734.1011433654,3177692.86382281
185,0134,BEL 48-0134,348,9389.68385816496,3923933.52139454
186,0135,BEL 48-0135,332,9908.66489581414,4206935.80677662
187,0136,BEL 48-0136,316,6485.30714740241,1753210.01580476
188,0138,BEL 48-0138,393,8763.67575925776,4663317.86498038
189,0140,BEL 48-0140,428,7975.89181921029,3529894.34074035
190,0142,BEL 48-0142,300,10262.9466312184,4008666.19403231
191,0143,BEL 48-0143,296,7863.29056188227,3476791.86017885
192,0144,BEL 48-0144,315,9182.02331791309,2100547.07038027
193,0145,BEL 48-0145,284,8346.44926340009,2387538.26269065
194,0146,BEL 48-0146,340,6259.64286426121,2006768.00072768
195,0147,BEL 48-0147,454,8153.47716152314,2962859.31431443
196,0149,BEL 48-0149,437,9806.79488783901,5597951.98084257
197,0151,BEL 48-0151,400,14295.6684401869,8802556.6788919
198,0153,BEL 48-0153,354,6686.68430912674,2227643.03397938
199,0154,BEL 48-0154,262,7332.89472082606,3107353.2536766
200,0156,BEL 48-0156,667,9736.71382638575,4419034.33032589
201,0159,BEL 48-0159,531,8991.39395265472,3890433.6668509
202,0160,BEL 48-0160,277,6944.63956766604,2386488.95077264
203,0162,BEL 48-0162,440,8572.49551043221,3223715.51940815
204,0164,BEL 48-0164,318,8815.56906422922,2706541.00797928
205,0165,BEL 48-0165,781,12033.7256740418,8156232.18186713
206,0166,BEL 48-0166,366,12118.2696431259,4199621.69879462
207,0167,BEL 48-0167,386,12204.7335206607,5412958.48330543
208,0168,BEL 48-0168,247,6063.39230833354,1785759.13368336
209,0169,BEL 48-0169,365,9210.11542626209,3078252.17262431
210,0170,BEL 48-0170,238,6773.82309513415,1623344.83746271
211,0171,BEL 48-0171,502,8647.89723730724,3231518.99707905
212,0177,BEL 48-0177,390,10176.263752636,4638338.98107689
213,0178,BEL 48-0178,487,7551.75615327644,3206225.37907821
214,0186,BEL 48-0186,296,9137.19734120969,4286062.75833353
215,0188,BEL 48-0188,508,9300.9918633807,4784661.4699642
216,0189,BEL 48-0189,554,16111.0204169279,9826549.27154028
217,0190,BEL 48-0190,455,11192.2090752507,5248296.02287962
218,0191,BEL 48-0191,297,10643.7104877991,2833808.26169483
219,0192,BEL 48-0192,341,10828.2874671875,6735393.97966966
220,0193,BEL 48-0193,417,5299.61867980337,1755226.67698587
221,0194,BEL 48-0194,263,6254.23853521663,2319838.39851366
222,0196,BEL 48-0196,315,8652.08582322526,3917867.5430104
223,0198,BEL 48-0198,381,4014.61273192093,898632.364248857
224,0201,BEL 48-0201,511,11316.2252091592,5167995.41884392
225,0207,BEL 48-0207,340,17557.5609030897,6031566.60488219
226,0212,BEL 48-0212,622,9898.09853661461,3933939.9348847
227,0213,BEL 48-0213,764,10544.5322500411,6934032.21610029
228,0216,BEL 48-0216,642,8837.03835442207,3841206.74502021
229,0217,BEL 48-0217,471,8236.48029552304,3209598.05522013
230,0218,BEL 48-0218,571,11406.317694077,7889121.18870087
231,0221,BEL 48-0221,660,20022.0198802902,10944564.0681022
232,0223,BEL 48-0223,419,11245.9365513714,6107240.36264144
233,0224,BEL 48-0224,673,10967.3430089094,6212971.29371799
234,0225,BEL 48-0225,625,34270.3658972373,31126040.3780376
235,0226,BEL 48-0226,312,10592.9429768954,7013086.2893605
236,0227,BEL 48-0227,716,15773.031455105,13470252.3558386
237,0694,BEL 48-0694,363,9398.07008755963,4250828.56638617
238,1023,BEL 48-1023,355,8233.20951675878,2528372.14804253
239,1049,BEL 48-1049,387,17270.084384944,4187577.36191591
240,2412,BEL 48-2412,306,7999.78112052774,2764163.14768932
241,2430,BEL 48-2430,541,8754.18337821578,3388672.58508406
242,2432,BEL 48-2432,400,7881.53242864025,3435494.06032751
243,2434,BEL 48-2434,437,12712.9796701255,8313689.04732297
244,2559,BEL 48-2559,374,14703.0371266692,7421447.78218465
245,2715,BEL 48-2715,473,15972.9870621039,14216314.2001117
246,2716,BEL 48-2716,704,7879.60855143589,3439281.64136235
247,2772,BEL 48-2772,333,11843.4994719337,6031917.82949343
248,2773,BEL 48-2773,272,8563.53608496374,2293818.60566585
249,2774,BEL 48-2774,414,31046.7510496379,26663427.4973149
250,2775,BEL 48-2775,555,9491.77645670747,4044353.80758172
251,2776,BEL 48-2776,525,10708.9962353946,7048176.62855266
252,2778,BEL 48-2778,240,11764.7556101443,2889554.22088243
253,3143,BEL 48-3143,368,5593.48215455059,1949734.89372804
254,3144,BEL 48-3144,483,20230.868987572,15140623.6856328
255,3166,BEL 48-3166,808,5139.13941618231,1332941.8811802
256,3292,BEL 48-3292,388,7467.66727834559,3057094.74704297
257,3498,BEL 48-3498,418,13185.4257963453,5584785.83388909
258,3674,BEL 48-3674,480,5452.13323791636,1247299.56625674
259,3675,BEL 48-3675,354,5300.46228085504,1756036.14509391
260,3761,BEL 48-3761,578,3971.16975558208,883814.521713953
261,0231,BERNICE,733,8921.38609067126,3670505.37500992
262,3304,BERRYDALE,551,26393.0569846131,29285015.6319019
263,0233,BETTY,816,12249.4461341386,5827249.19650936
264,2653,BIG BEND,466,62707.0658720034,79051317.4360527
265,3707,BIG LEAF,421,15239.7266233066,2573830.77417677
266,0236,BILOXI,425,20443.636577031,19094084.1983182
267,3576,BINGAMAN,609,12799.940163367,9970332.68321148
268,3294,BITTERROOT,551,73172.0390206855,52843179.5925697
269,3489,BLACK RIVER,557,15011.2807396078,6873872.47906099
270,0252,BOT 01-0252,525,10536.9864429349,5213198.53668174
271,0253,BOT 01-0253,520,7649.46607391919,3145414.9267238
272,0254,BOT 01-0254,587,13888.0898048485,7386113.94534064
273,0255,BOT 01-0255,529,9332.7609910092,4202023.45503116
274,0256,BOT 01-0256,672,13850.8333211439,8566251.5801448
275,0257,BOT 01-0257,685,10774.8856150732,7050263.36497331
276,0258,BOT 01-0258,446,8733.39189470893,3723987.17246595
277,0259,BOT 01-0259,535,16746.2188734376,12696340.651609
278,0260,BOT 01-0260,858,18829.7827902999,12719614.2987589
279,0261,BOT 01-0261,802,10251.6606929712,6800638.77387757
280,0262,BOT 01-0262,813,14008.0313454884,9025110.44113713
281,0868,BOT 01-0868,666,10523.3417171098,3627310.44454694
282,1207,BOT 01-1207,560,8328.59390270936,4386710.60259043
283,1224,BOT 01-1224,748,9159.74515183896,5091984.22106319
284,2473,BOT 01-2473,569,18035.2992823358,14471921.5486716
285,2495,BOT 01-2495,659,12908.7657711442,5467158.93295767
286,2676,BOT 01-2676,430,18762.0202134374,15287237.1725236
287,2677,BOT 01-2677,351,12131.5147834987,6658879.96448653
288,2865,BOT 01-2865,584,19034.1422868096,11507760.5430544
289,3195,BOT 01-3195,599,9694.20275165644,3979829.72297479
290,3271,BOT 01-3271,432,17206.7606258828,7811053.20435862
291,3321,BOT 01-3321,430,9397.41472953738,5218975.79227862
292,3398,BOT 01-3398,736,15837.6126899065,11272697.7399292
293,3420,BOT 01-3420,394,9199.39985128823,4832775.83266069
294,3661,BOT 01-3661,564,27476.3561525259,11428099.1307339
295,3724,BOT 01-3724,416,7355.56217201601,3039195.27090485
296,3726,BOT 01-3726,486,12209.974843452,3709090.15281594
297,3727,BOT 01-3727,592,9033.48190328387,2434020.45988133
298,3620,BOT 45-3620,167,4606.88359618035,1051273.52481606
299,2689,BRIAR,513,12003.7074679927,6266053.60455218
300,3525,BRIARWOOD,580,15509.9702985686,8375414.88955086
301,3355,BRIDLE TRAILS,0,23795.8643723643,20780652.9385932
302,2802,BRIGID,331,17979.1148898237,3816317.77360734
303,2832,BRINN,544,59661.203947208,139153668.719723
304,2720,BRITTANY,801,14923.1195755809,10380134.7000454
305,0271,BROKEN HILL,792,12063.747519656,8859263.87105619
306,2456,BRONSON,814,26329.3443306318,22580869.2660993
307,2654,BROOKSIDE,571,15966.2996552617,12460616.5328971
308,2783,BROOKTRAILS,605,22113.5152046014,12626260.2215485
309,2389,BRYAN,383,22687.274285585,23134827.8352535
310,0273,BRYN MAWR,381,13787.4555401982,1343518.01876178
311,0009,BUR 33-0009,299,9356.85328742004,4298149.63624916
312,0094,BUR 33-0094,525,13640.3876827753,9626136.45780861
313,0251,BUR 33-0251,446,10801.0154437868,4848641.74910005
314,0289,BUR 33-0289,523,9862.31867105899,4719022.59053526
315,0476,BUR 33-0476,485,5782.99411175379,1962749.30852788
316,0562,BUR 33-0562,433,11052.0665026474,6835950.48573193
317,0701,BUR 33-0701,757,11174.8848915598,7111283.51382517
318,0705,BUR 33-0705,844,18210.6001448272,11743241.2341502
319,0729,BUR 33-0729,627,11905.8638490556,6374265.05674407
320,0805,BUR 33-0805,832,12254.4057639511,5576812.39588939
321,0818,BUR 33-0818,858,14236.7427501474,8304870.85445265
322,0957,BUR 33-0957,358,9341.45721129487,4395305.43090854
323,1067,BUR 33-1067,485,12441.6535355164,5775517.53962728
324,1189,BUR 33-1189,709,12838.1713286357,9082081.94133011
325,3716,BUR 33-3716,528,9105.12415192352,3559285.07811527
326,3771,BUR 33-3771,376,7233.93697962689,2924636.51692499
327,3801,BUR 33-3801,424,11188.3906232767,5324657.44984773
328,0025,BUR 34-0025,529,8977.24222962757,3321159.94696361
329,0033,BUR 34-0033,757,12034.9564623174,8386854.72041375
330,0281,BUR 34-0281,0,4465.14463552851,1139678.78021469
331,0295,BUR 34-0295,544,9366.13313813612,3518958.01700148
332,0298,BUR 34-0298,754,14434.41676914,8180039.78238122
333,0311,BUR 34-0311,865,9265.80650569423,5322700.65557864
334,0344,BUR 34-0344,428,13270.1207991737,5258823.85036415
335,0377,BUR 34-0377,680,10432.1004185936,6042452.10925138
336,0381,BUR 34-0381,546,10716.8244210089,5216331.97216161
337,0402,BUR 34-0402,431,7922.19049976289,3447917.73087521
338,0465,BUR 34-0465,266,5223.91208413141,1705240.56204144
339,0485,BUR 34-0485,669,11882.4231731458,5012711.28592629
340,0489,BUR 34-0489,475,11197.9267939587,5973162.37460305
341,0560,BUR 34-0560,566,10563.5124730346,5236780.55582466
342,0699,BUR 34-0699,418,10427.6215416052,5278513.11859396
343,0710,BUR 34-0710,433,13146.9250050588,7494686.87873122
344,0824,BUR 34-0824,638,13218.5538310126,5223000.24723265
345,0848,BUR 34-0848,458,12091.6353912704,5111616.19153774
346,0900,BUR 34-0900,447,7895.18870203675,3468845.48080869
347,0913,BUR 34-0913,774,10635.5042565189,5290389.20157939
348,1032,BUR 34-1032,605,10285.8734666688,4771315.12290084
349,1047,BUR 34-1047,881,13248.2518560537,7052190.0394384
350,1057,BUR 34-1057,717,15411.4683776741,8930587.05685678
351,1058,BUR 34-1058,529,17497.4253332233,11944030.3044478
352,1059,BUR 34-1059,771,16789.7200756016,10606821.5752443
353,1064,BUR 34-1064,624,10154.1071974266,4976138.76193065
354,1082,BUR 34-1082,319,10948.7344910691,4267937.53554235
355,1104,BUR 34-1104,367,6756.78325686758,2707177.28058285
356,1116,BUR 34-1116,472,8392.22644516503,4099567.45844041
357,1136,BUR 34-1136,227,5853.30697908196,1890169.61940478
358,1150,BUR 34-1150,384,10183.273121372,2582150.0466914
359,1192,BUR 34-1192,622,15490.885206006,6391587.04239755
360,1219,BUR 34-1219,571,11464.6497086923,4591681.61085822
361,3752,BUR 34-3752,516,10465.5825805045,3109159.61872307
362,3792,BUR 34-3792,358,5345.89871993213,1764914.74795209
363,0278,BURTON,271,15060.10646064,12252501.3371692
364,0321,C-H 48-0321,315,9681.02751296096,4539530.22594255
365,0322,C-H 48-0322,241,9074.60249589867,3076846.09876224
366,0323,C-H 48-0323,419,10374.9966513187,5797990.6821215
367,0324,C-H 48-0324,413,11168.9968973201,5741665.03617801
368,0325,C-H 48-0325,479,11938.6461817826,7038545.46277607
369,0326,C-H 48-0326,279,7714.39094778449,3272584.63904233
370,2721,CADDIS,405,13462.335024884,10224198.3087238
371,0280,CALHOUN,621,62488.914801028,61819680.5773088
372,0282,CAMELOT,542,7855.97812874107,3528695.51857654
373,0283,CAMPBELL HILL,772,12919.6419948346,6741249.82813304
374,3396,CANDLEWOOD,505,6768.01332862272,1820270.74435898
375,0290,CAR 05-0290,709,23936.926926514,12562628.0703377
376,3290,CAR 05-3290,639,33833.7065253602,19619275.3066763
377,0292,CARPENTER,464,37080.9437291545,69056674.7846528
378,2705,CARRIAGE,394,8230.46087678878,2225457.38727236
379,0293,CARRIAGE LANE,648,9834.5023270086,5377706.03399083
380,3791,CASCARA,458,13282.5469653026,5214486.79991355
381,0300,CEDAR PARK,185,23040.4262784247,14386882.9807126
382,0301,CEDAR RIVER,467,372690.590313846,3061391001.67975
383,0310,CHAUTAUQUA,438,23876.3832436046,31504084.3533887
384,0314,CHERRY VALLEY,617,81013.3256997607,230713232.396712
385,0315,CHINOOK,699,605679.786151748,9019590789.07334
386,2480,CHURCHILL,449,17793.282971619,13862135.624649
387,2391,CLAY,451,27615.482741382,34716909.9639399
388,0318,CLEVELAND,337,38102.5324172804,35057467.4341975
389,0320,CLOVER,588,15799.5642522874,9650478.45086602
390,0327,COALFIELD,744,42228.7866314609,72459192.2200334
391,2803,COLLEEN,523,19148.5438455245,13996481.7943566
392,0330,COLVOS,274,25127.0734745261,27731541.2387286
393,0331,CONNAUGHT,650,16531.8344138504,8098712.09029842
394,3333,COOPER,520,84625.208612952,228627977.291164
395,0336,CORNELL,615,12438.8538743865,3783934.3626735
396,2725,CORWIN,817,18611.0402670923,19787597.0659333
397,0338,COTTAGE LAKE,449,13011.4269990626,10242952.9894916
398,0339,COUGAR MTN,6,62962.8378908964,122652396.690472
399,3709,COV 05-3709,0,7936.29319105996,3473004.37045467
400,0279,COV 47-0279,729,13646.2247151555,8378053.55168321
401,0313,COV 47-0313,685,13559.7278589118,8384173.10590724
402,0566,COV 47-0566,838,15339.3302526767,8602627.29459303
403,1127,COV 47-1127,669,10673.8071454522,7089041.69052367
404,1145,COV 47-1145,823,9868.01906132594,4760925.73448874
405,1153,COV 47-1153,538,17618.494918707,10007024.5731488
406,1203,COV 47-1203,767,16285.0969293692,10231120.7938236
407,2390,COV 47-2390,568,10867.5709228911,3305982.79567913
408,2586,COV 47-2586,743,9274.11929814319,4103637.35802915
409,2711,COV 47-2711,593,9310.0783635844,4331179.89227332
410,2843,COV 47-2843,579,10556.3847933141,6958351.0647172
411,2982,COV 47-2982,634,13142.3302224644,8378465.33776075
412,3244,COV 47-3244,519,17403.4261772754,10322561.856633
413,3279,COV 47-3279,812,10490.9545497698,6878683.51243606
414,3365,COV 47-3365,300,12022.5301026511,7671013.13826939
415,3517,COV 47-3517,495,18191.4256607271,16016354.735924
416,3551,COV 47-3551,383,15717.998487633,8881252.55712215
417,3581,COV 47-3581,399,8241.6375187306,3222982.84533582
418,3597,COV 47-3597,311,18925.1874445086,13505355.6522646
419,3713,COV 47-3713,239,8837.26450362886,4107031.99637809
420,3795,COV 47-3795,446,23135.4771063425,7422051.05555641
421,3799,COV 47-3799,335,7354.23287043344,3105201.16715534
422,0342,COVE,558,36364.7151464679,79171526.0962809
423,3339,CROSS,542,57543.3258793956,98888648.9166269
424,3468,CROW,407,108335.823887336,317496841.604446
425,0348,CUMBERLAND,388,95935.7050086049,267943548.2088
426,2980,CYPRESS,0,2654.66450659447,439693.118825697
427,2804,DANIEL,581,18267.143800356,11277217.5472296
428,3269,DARWOOD,476,19156.9156397015,10290316.2269578
429,0358,DENVER,790,11585.7429279539,7330111.81401318
430,0954,DES 30-0954,799,24418.2736929378,10828784.4868381
431,1227,DES 30-1227,681,17484.2699955819,9741515.79369183
432,0016,DES 33-0016,296,5958.67945084519,2201257.58454949
433,0272,DES 33-0272,436,8183.73671439691,3326512.24422803
434,0297,DES 33-0297,540,8763.46521299522,4395852.51022824
435,0360,DES 33-0360,698,11524.5683554999,4332850.14011609
436,0361,DES 33-0361,417,11064.9985250876,3765177.21045001
437,0362,DES 33-0362,631,15668.1024616951,10196914.4983246
438,0363,DES 33-0363,391,7579.65757025763,2917504.59957537
439,0364,DES 33-0364,490,12440.0606327996,5904008.91344537
440,0366,DES 33-0366,635,10938.4264369173,6817469.5762897
441,0367,DES 33-0367,457,10054.3862630503,3850374.85758375
442,0437,DES 33-0437,299,6131.68372434115,2151830.09267002
443,0532,DES 33-0532,393,7968.8085744161,3136881.76071675
